"","unique_squirrel_id","shift","date","age","primary_fur_color","highlight_color","location","Above.Ground.Sighter.Measurement","specific_location","running","chasing","climbing","eating","foraging","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from"
"1571","28A-PM-1007-02","PM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1572","16F-PM-1013-05","PM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","Pine tree near utility shed",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1573","41E-PM-1013-03","PM",2018-10-13,"Adult","Cinnamon","Gray, White","Above Ground","20","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1574","25I-PM-1007-04","PM",2018-10-07,"Adult","Gray","","Above Ground","25","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1575","42C-PM-1013-05","PM",2018-10-13,"Adult","Gray","","Above Ground","20","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1576","7H-AM-1006-13","AM",2018-10-06,"Adult","Gray","","Above Ground","10","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1577","34A-AM-1012-02","AM",2018-10-12,"Adult","Gray","Cinnamon, White","Above Ground","10","chasing from tree to ground",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1578","20F-PM-1007-08","PM",2018-10-07,"Adult","Cinnamon","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1579","8E-AM-1013-02","AM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1580","6B-AM-1012-01","AM",2018-10-12,"Adult","Gray","Cinnamon","Ground Plane","FALSE","Started in field, crossed busy street, ran up tree",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1581","4C-PM-1010-07","PM",2018-10-10,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1582","14C-PM-1006-01","PM",2018-10-06,"Adult","Gray","Cinnamon","Above Ground","10","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1583","1B-PM-1019-08","PM",2018-10-19,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1584","21A-AM-1019-04","AM",2018-10-19,"Juvenile","Gray","Black","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1585","38C-PM-1014-05","PM",2018-10-14,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1586","36A-PM-1013-04","PM",2018-10-13,"","Gray","White","Ground Plane","FALSE","ON ROCK NEAR POND",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1587","14C-PM-1006-03","PM",2018-10-06,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1588","2B-PM-1013-05","PM",2018-10-13,"Adult","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1589","8I-AM-1006-01","AM",2018-10-06,"Adult","Gray","White","Ground Plane","FALSE","",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1590","40C-PM-1006-02","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1591","34B-PM-1007-01","PM",2018-10-07,"Adult","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1592","40B-AM-1019-04","AM",2018-10-19,"Juvenile","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"1593","31H-PM-1008-05","PM",2018-10-08,"Adult","Gray","Cinnamon, White","Above Ground","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1594","16F-AM-1008-02","AM",2018-10-08,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","near fence",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1595","5B-PM-1013-05","PM",2018-10-13,"Adult","Gray","","Above Ground","3","",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1596","4E-AM-1020-02","AM",2018-10-20,"Adult","Gray","Cinnamon, White","Above Ground","15","",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1597","22C-PM-1006-11","PM",2018-10-06,"Juvenile","Gray","","Above Ground","13","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1598","4B-AM-1010-04","AM",2018-10-10,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1599","7F-AM-1008-08","AM",2018-10-08,"Adult","Gray","","Above Ground","20","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1600","5B-PM-1013-06","PM",2018-10-13,"Adult","Gray","","Above Ground","5","",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1601","2F-AM-1006-04","AM",2018-10-06,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1602","42D-PM-1013-02","PM",2018-10-13,"Adult","Cinnamon","Gray","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1603","7F-AM-1008-10","AM",2018-10-08,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1604","42D-AM-1014-02","AM",2018-10-14,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1605","14A-PM-1014-05","PM",2018-10-14,"Adult","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1606","14F-PM-1012-09","PM",2018-10-12,"Adult","Cinnamon","Gray, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1607","32B-PM-1010-05","PM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1608","6C-AM-1007-02","AM",2018-10-07,"Adult","","","Above Ground","15","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1609","39F-PM-1006-04","PM",2018-10-06,"Adult","Gray","Cinnamon","Above Ground","35","in tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1610","18I-PM-1007-01","PM",2018-10-07,"Adult","Gray","Cinnamon","Above Ground","25","",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1611","30E-AM-1008-03","AM",2018-10-08,"Adult","Gray","","Above Ground","6","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1612","21E-AM-1017-03","AM",2018-10-17,"Adult","Gray","","Above Ground","7","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1613","8C-AM-1007-01","AM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","behind fence, safe",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1614","38A-AM-1019-02","AM",2018-10-19,"Adult","Gray","","Above Ground","3","",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1615","2A-AM-1010-07","AM",2018-10-10,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1616","38E-AM-1010-01","AM",2018-10-10,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1617","21G-PM-1007-03","PM",2018-10-07,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"1618","3F-AM-1006-04","AM",2018-10-06,"Adult","Cinnamon","White","Ground Plane","FALSE","on a rock",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1619","2F-PM-1014-02","PM",2018-10-14,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1620","8D-PM-1007-03","PM",2018-10-07,"Adult","Cinnamon","Gray","","","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1621","22G-AM-1018-03","AM",2018-10-18,"Juvenile","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1622","8E-AM-1013-01","AM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1623","35A-PM-1013-09","PM",2018-10-13,"","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1624","8A-AM-1013-04","AM",2018-10-13,"Juvenile","","","Above Ground","4","fence",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1625","8D-AM-1007-05","AM",2018-10-07,"Adult","Gray","","Above Ground","15","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1626","1I-PM-1012-02","PM",2018-10-12,"Juvenile","Gray","Black, Cinnamon, White","Above Ground","1","tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1627","35A-PM-1013-04","PM",2018-10-13,"Adult","Gray","","Ground Plane","FALSE","In the weeds by the pool",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1628","26I-PM-1010-03","PM",2018-10-10,"Adult","Gray","Black, Cinnamon, White","Above Ground","15","tree",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1629","7H-AM-1006-01","AM",2018-10-06,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1630","7C-PM-1020-06","PM",2018-10-20,"Adult","Gray","","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1631","16C-AM-1014-01","AM",2018-10-14,"Juvenile","Gray","","Above Ground","40","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1632","36I-PM-1007-11","PM",2018-10-07,"Juvenile","Cinnamon","Gray","Above Ground","3","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1633","37B-AM-1018-02","AM",2018-10-18,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1634","8C-AM-1007-02","AM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1635","2I-AM-1006-02","AM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1636","41D-PM-1014-02","PM",2018-10-14,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1637","7I-PM-1013-04","PM",2018-10-13,"Adult","Cinnamon","Gray","Ground Plane","FALSE","Grass",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1638","10G-PM-1017-05","PM",2018-10-17,"Juvenile","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1639","7B-AM-1008-06","AM",2018-10-08,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1640","14A-PM-1014-04","PM",2018-10-14,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1641","33G-AM-1013-01","AM",2018-10-13,"Adult","Cinnamon","","Above Ground","13","shelter in hole in tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1642","21E-PM-1012-01","PM",2018-10-12,"Adult","Gray","","Above Ground","20","in tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1643","14D-PM-1019-15","PM",2018-10-19,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1644","37I-AM-1010-02","AM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1645","8E-PM-1008-06","PM",2018-10-08,"Adult","Gray","White","Ground Plane","FALSE","5, 6, 7 all at same tree trunk base",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1646","33B-PM-1010-08","PM",2018-10-10,"Juvenile","Gray","","Above Ground","","running up tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1647","22C-PM-1006-13","PM",2018-10-06,"Juvenile","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1648","3B-PM-1007-08","PM",2018-10-07,"Juvenile","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1649","2C-PM-1013-07","PM",2018-10-13,"Adult","Gray","White","","","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1650","12G-PM-1007-02","PM",2018-10-07,"","Gray","","Above Ground","","in tree",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1651","10A-AM-1006-01","AM",2018-10-06,"Adult","Cinnamon","White","Ground Plane","FALSE","near Strawberry Fields",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1652","9B-PM-1013-09","PM",2018-10-13,"Juvenile","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"1653","42I-PM-1014-02","PM",2018-10-14,"Adult","Cinnamon","White","Above Ground","8","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1654","21A-AM-1019-01","AM",2018-10-19,"Juvenile","Gray","Black","Above Ground","3","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1655","6C-AM-1007-08","AM",2018-10-07,"Adult","","","Above Ground","35","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1656","19B-PM-1018-04","PM",2018-10-18,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1657","40D-PM-1013-07","PM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1658","6C-PM-1020-03","PM",2018-10-20,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"1659","8D-AM-1007-03","AM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1660","8I-AM-1006-07","AM",2018-10-06,"Adult","Gray","White","Above Ground","20","",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1661","4A-PM-1007-05","PM",2018-10-07,"Adult","Gray","White","Ground Plane","FALSE","At rock",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"1662","5E-AM-1008-02","AM",2018-10-08,"Adult","Gray","Cinnamon","Above Ground","8","trellis",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1663","38E-AM-1010-10","AM",2018-10-10,"Adult","Gray","Cinnamon","Above Ground","1","over a log across stream",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1664","17D-AM-1008-04","AM",2018-10-08,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1665","9E-AM-1008-03","AM",2018-10-08,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1666","39B-PM-1014-04","PM",2018-10-14,"Adult","Gray","","Above Ground","10","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1667","22F-PM-1014-07","PM",2018-10-14,"Adult","Gray","","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1668","18H-PM-1014-01","PM",2018-10-14,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1669","2G-PM-1007-02","PM",2018-10-07,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1670","14F-PM-1012-03","PM",2018-10-12,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1671","9I-PM-1010-06","PM",2018-10-10,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1672","22I-AM-1007-01","AM",2018-10-07,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1673","29B-PM-1010-03","PM",2018-10-10,"Juvenile","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1674","11B-PM-1014-02","PM",2018-10-14,"Juvenile","Gray","","Above Ground","10","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1675","32E-PM-1017-06","PM",2018-10-17,"Adult","Gray","","Ground Plane","FALSE","treed area",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1676","2D-AM-1007-04","AM",2018-10-07,"Adult","Gray","","Above Ground","100","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1677","37E-PM-1006-05","PM",2018-10-06,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1678","37B-PM-1013-02","PM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1679","30I-PM-1006-03","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1680","33I-PM-1006-06","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1681","18I-PM-1007-03","PM",2018-10-07,"Adult","Cinnamon","Gray","Above Ground","25","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1682","23F-PM-1013-03","PM",2018-10-13,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1683","2F-PM-1014-05","PM",2018-10-14,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1684","1C-PM-1013-01","PM",2018-10-13,"Adult","Cinnamon","Gray, White","Ground Plane","FALSE","",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1685","30B-AM-1007-08","AM",2018-10-07,"Adult","Gray","","Above Ground","40","",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1686","18E-PM-1006-01","PM",2018-10-06,"Juvenile","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1687","39A-PM-1014-03","PM",2018-10-14,"Adult","Gray","Cinnamon, White","Above Ground","6","Jumped from ground onto branch",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1688","4E-PM-1008-07","PM",2018-10-08,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1689","15G-PM-1019-07","PM",2018-10-19,"Adult","","","Above Ground","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1690","41E-PM-1013-01","PM",2018-10-13,"Adult","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1691","34C-PM-1012-04","PM",2018-10-12,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1692","19B-PM-1018-02","PM",2018-10-18,"Adult","Gray","Black, Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1693","7E-AM-1006-05","AM",2018-10-06,"Adult","Gray","","Above Ground","25","in tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1694","26I-AM-1010-02","AM",2018-10-10,"Adult","Gray","","Above Ground","40","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1695","3H-PM-1014-06","PM",2018-10-14,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1696","32D-AM-1013-05","AM",2018-10-13,"Adult","Gray","Cinnamon","Above Ground","10","",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1697","14E-AM-1008-12","AM",2018-10-08,"Adult","Gray","","Above Ground","2","",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1698","36E-PM-1012-02","PM",2018-10-12,"Adult","Gray","","Above Ground","28","on tree branch",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1699","31B-PM-1007-02","PM",2018-10-07,"Adult","Gray","Cinnamon","Above Ground","10","",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1700","19A-PM-1013-06","PM",2018-10-13,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1701","27B-PM-1006-02","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","By large tree chasing #1",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
