unique_squirrel_id,shift,date,age,primary_fur_color,highlight_color,location,Above Ground Sighter Measurement,specific_location,running,chasing,climbing,eating,foraging,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
29A-PM-1019-03,PM,10192018,Juvenile,Black,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
19C-PM-1018-03,PM,10182018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
39F-AM-1014-05,AM,10142018,Juvenile,Cinnamon,,Above Ground,2,up/down tree,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
13D-AM-1014-03,AM,10142018,Juvenile,Gray,White,Above Ground,2,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16C-PM-1018-02,PM,10182018,Adult,Gray,"Cinnamon, White",Above Ground,6,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
18G-AM-1014-01,AM,10142018,Juvenile,Gray,White,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
32E-AM-1007-14,AM,10072018,Adult,Gray,,Above Ground,50,literally fell to ground from 50 feet up,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14E-AM-1008-22,AM,10082018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1E-AM-1006-05,AM,10062018,Adult,Gray,Cinnamon,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
13G-PM-1008-04,PM,10082018,Adult,Gray,Cinnamon,Ground Plane,FALSE,lawn @ edge of landscaped area,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10C-AM-1018-01,AM,10182018,Adult,Gray,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9B-PM-1013-05,PM,10132018,Juvenile,Gray,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
12F-PM-1007-08,PM,10072018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37C-PM-1013-04,PM,10132018,Adult,Gray,White,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6E-PM-1010-01,PM,10102018,Juvenile,,,Ground Plane,FALSE,along dirt path by cross-town car road. saw movement in a shrub/then caught sight a little fluffy tail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
15D-AM-1007-05,AM,10072018,Adult,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5F-AM-1007-01,AM,10072018,Adult,Gray,Cinnamon,Above Ground,5,fence,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37C-PM-1013-02,PM,10132018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
38C-AM-1019-11,AM,10192018,Adult,Gray,White,Above Ground,20,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1B-PM-1019-04,PM,10192018,Juvenile,Gray,White,Above Ground,25,in tree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39A-AM-1013-01,AM,10132018,Juvenile,Cinnamon,"Gray, White",Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1A-AM-1007-01,AM,10072018,Adult,Gray,White,Above Ground,7,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
41B-AM-1010-02,AM,10102018,Adult,Gray,White,Above Ground,16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16E-PM-1018-02,PM,10182018,Juvenile,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11A-PM-1013-04,PM,10132018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2F-PM-1014-11,PM,10142018,Adult,Gray,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17F-AM-1007-03,AM,10072018,Adult,Cinnamon,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3E-PM-1008-06,PM,10082018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20G-AM-1018-03,AM,10182018,Adult,Gray,,Above Ground,12,in tree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25I-PM-1007-02,PM,10072018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
35I-PM-1006-02,PM,10062018,Adult,Gray,,Above Ground,6,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
24I-AM-1019-01,AM,10192018,Adult,Gray,White,Above Ground,10,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14D-AM-1014-06,AM,10142018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27I-AM-1007-03,AM,10072018,Adult,Gray,Cinnamon,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17G-PM-1017-02,PM,10172018,Adult,Gray,,Above Ground,15,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2F-PM-1014-01,PM,10142018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14H-PM-1012-05,PM,10122018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6I-AM-1006-01,AM,10062018,Adult,Gray,Cinnamon,Above Ground,,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13E-PM-1008-01,PM,10082018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
35C-AM-1007-01,AM,10072018,Juvenile,Gray,Cinnamon,Above Ground,20,(white oak),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33A-AM-1008-01,AM,10082018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42B-AM-1014-01,AM,10142018,Adult,Gray,,Above Ground,3,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5D-PM-1018-02,PM,10182018,Adult,Gray,,Above Ground,2,On low fence,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34F-PM-1012-01,PM,10122018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2E-AM-1010-04,AM,10102018,Juvenile,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3I-PM-1013-02,PM,10132018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7G-PM-1018-07,PM,10182018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9E-AM-1008-02,AM,10082018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10B-AM-1006-01,AM,10062018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23H-PM-1019-01,PM,10192018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35B-PM-1013-07,PM,10132018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
14B-PM-1014-03,PM,10142018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4D-AM-1012-02,AM,10122018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
21A-AM-1019-09,AM,10192018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2D-AM-1007-05,AM,10072018,Adult,Gray,,Above Ground,100,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34C-PM-1012-03,PM,10122018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
4C-PM-1010-03,PM,10102018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
37E-AM-1013-04,AM,10132018,Adult,Gray,"Cinnamon, White",Above Ground,8,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
32F-PM-1008-04,PM,10082018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18H-AM-1018-02,AM,10182018,Adult,Gray,Cinnamon,Above Ground,,Tree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28B-AM-1007-01,AM,10072018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40E-AM-1014-04,AM,10142018,Adult,Gray,White,Ground Plane,FALSE,on rocks/bushy rocks,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5D-PM-1018-06,PM,10182018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7H-AM-1006-02,AM,10062018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11E-PM-1012-05,PM,10122018,Adult,Gray,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
13F-AM-1007-04,AM,10072018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
33I-PM-1006-04,PM,10062018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
33G-AM-1013-03,AM,10132018,?,,,Above Ground,13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11E-PM-1012-04,PM,10122018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
39D-PM-1012-03,PM,10122018,Adult,Gray,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33F-PM-1012-04,PM,10122018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
33A-PM-1018-04,PM,10182018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
37H-PM-1006-06,PM,10062018,Adult,Gray,Cinnamon,Above Ground,40,tree,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13C-PM-1019-03,PM,10192018,Adult,Gray,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20F-PM-1007-05,PM,10072018,Juvenile,Gray,White,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22B-AM-1013-05,AM,10132018,Adult,Gray,Cinnamon,Above Ground,,tree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29B-PM-1010-04,PM,10102018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7H-AM-1006-10,AM,10062018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7F-AM-1008-15,AM,10082018,Juvenile,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
30D-AM-1017-01,AM,10172018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
13F-PM-1008-02,PM,10082018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33F-PM-1012-03,PM,10122018,Adult,Black,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3A-PM-1017-04,PM,10172018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14F-PM-1012-04,PM,10122018,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7C-PM-1020-04,PM,10202018,Adult,Gray,,Above Ground,1,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
37C-AM-1012-02,AM,10122018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
25A-AM-1013-01,AM,10132018,,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10G-PM-1017-09,PM,10172018,Adult,Gray,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
34A-PM-1013-02,PM,10132018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38G-PM-1020-03,PM,10202018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
36C-AM-1014-02,AM,10142018,Juvenile,Gray,White,Ground Plane,FALSE,Crossing path,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
33I-AM-1008-05,AM,10082018,Adult,,,Above Ground,100,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12E-AM-1017-07,AM,10172018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2C-PM-1013-12,PM,10132018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
33I-PM-1006-02,PM,10062018,Adult,Black,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15I-PM-1012-05,PM,10122018,Adult,Gray,,Above Ground,2,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15G-AM-1008-03,AM,10082018,Adult,Gray,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12G-AM-1012-02,AM,10122018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
42H-PM-1014-05,PM,10142018,Adult,Gray,White,Above Ground,15,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14B-PM-1014-01,PM,10142018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12E-AM-1017-05,AM,10172018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2A-AM-1010-04,AM,10102018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
22B-AM-1013-01,AM,10132018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39H-AM-1007-03,AM,10072018,Juvenile,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5F-AM-1007-06,AM,10072018,Adult,Gray,,Above Ground,2,branch,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32C-PM-1013-05,PM,10132018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6G-PM-1020-03,PM,10202018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8B-AM-1007-06,AM,10072018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
21H-AM-1017-01,AM,10172018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6C-AM-1007-01,AM,10072018,Adult,Gray,White,Above Ground,15,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
36A-PM-1013-05,PM,10132018,,Gray,Cinnamon,Ground Plane,FALSE,EDGE OF WOODS,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13E-AM-1017-03,AM,10172018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11D-PM-1006-01,PM,10062018,Adult,Gray,Cinnamon,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17C-PM-1013-02,PM,10132018,Adult,Gray,,Above Ground,20,in a tree,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5G-PM-1010-01,PM,10102018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14B-PM-1014-04,PM,10142018,Adult,Gray,Cinnamon,Above Ground,20,running up and down,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11F-AM-1013-02,AM,10132018,Adult,Gray,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13F-PM-1008-04,PM,10082018,Adult,Gray,Cinnamon,Above Ground,20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39E-AM-1018-04,AM,10182018,Adult,Gray,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
16H-PM-1014-03,PM,10142018,Adult,Gray,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7G-AM-1010-01,AM,10102018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5G-AM-1006-01,AM,10062018,Adult,Gray,Black,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28A-PM-1007-03,PM,10072018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
38G-PM-1020-08,PM,10202018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
39G-PM-1013-02,PM,10132018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28D-AM-1012-03,AM,10122018,Adult,Black,,Above Ground,30,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
21A-AM-1019-07,AM,10192018,Adult,Gray,,Above Ground,25,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22G-AM-1018-04,AM,10182018,Adult,Gray,Cinnamon,Above Ground,3,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11D-PM-1006-05,PM,10062018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
16F-PM-1013-06,PM,10132018,Adult,Gray,Cinnamon,Ground Plane,FALSE,Big rock in meadow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9E-AM-1008-01,AM,10082018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
39G-PM-1013-03,PM,10132018,Adult,Gray,Cinnamon,Above Ground,15,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26A-PM-1006-01,PM,10062018,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
16A-PM-1019-06,PM,10192018,Juvenile,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
14B-PM-1014-02,PM,10142018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32C-PM-1013-01,PM,10132018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8H-PM-1014-08,PM,10142018,Adult,Gray,,Above Ground,5,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
23A-AM-1018-02,AM,10182018,Juvenile,Black,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8I-AM-1006-04,AM,10062018,Adult,Gray,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
19C-PM-1018-06,PM,10182018,Adult,Gray,Cinnamon,Above Ground,2,Climbed fence,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
21H-PM-1018-02,PM,10182018,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
3D-PM-1010-08,PM,10102018,Adult,Gray,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
